manufacture,product_image,product_name,product_price,product_type
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900499/similia_dilution_aloe_socotrina_10m_liquid_30_ml_0_0.jpg,Similia Dilution Aloe Socotrina 10M Liquid 30 ml,Rs. 190.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900498/similia_dilution_allum_cepa_10m_liquid_30_ml_0_0.jpg,Similia Dilution Allum Cepa 10M Liquid 30 ml,Rs. 190.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15775/dabur_vasant_kusumakar_ras_with_gold_pearl_tablet_30_s_0.jpg,Dabur Vasant Kusumakar Ras with Gold & Pearl Tablet 30's,Rs. 976.80,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900525/similia_trituration_borax_3x_tablet_450_gm_0_0.jpg,Similia Trituration Borax 3X Tablet 450 gm,Rs. 645.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900524/similia_trituration_borax_3x_tablet_25_gm_0_0.jpg,Similia Trituration Borax 3X Tablet 25 gm,Rs. 125.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15777/dabur_brahmi_vati_with_gold_pearl_tablet_10_s_0.jpg,Dabur Brahmi Vati with Gold & Pearl Tablet 10's,Rs. 357.20,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900527/similia_trituration_borax_6x_tablet_450_gm_0_0.jpg,Similia Trituration Borax 6X Tablet 450 gm,Rs. 645.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900526/similia_trituration_borax_6x_tablet_25_gm_0_0.jpg,Similia Trituration Borax 6X Tablet 25 gm,Rs. 125.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900521/similia_trituration_baryta_mur_3x_tablet_450_gm_0_0.jpg,Similia Trituration Baryta Mur. 3X Tablet 450 gm,Rs. 750.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900520/similia_trituration_baryta_mur_3x_tablet_25_gm_0_0.jpg,Similia Trituration Baryta Mur. 3X Tablet 25 gm,Rs. 140.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15781/dabur_lodhrasava_madhwasava_syrup_450_ml_0.jpg,Dabur Lodhrasava (Madhwasava) Syrup 450 ml,Rs. 161.50,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900522/similia_trituration_baryta_mur_6x_tablet_25_gm_0_0.jpg,Similia Trituration Baryta Mur. 6X Tablet 25 gm,Rs. 140.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15783/dabur_praval_bhasma_powder_5_gm_0.jpg,Dabur Praval Bhasma Powder 5 gm,Rs. 204.25,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900517/similia_mother_tincture_camphora_liquid_30_ml_0_0.jpg,Similia Mother Tincture Camphora Liquid 30 ml,Rs. 135.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900516/similia_mother_tincture_calendula_off_liquid_30_ml_0_0.jpg,Similia Mother Tincture Calendula Off Liquid 30 ml,Rs. 100.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900519/similia_trituration_aurum_mur_nat_6x_tablet_450_gm_0_0.jpg,Similia Trituration Aurum Mur Nat 6X Tablet 450 gm,"Rs. 1,275.00",Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900518/similia_mother_tincture_cantharis_liquid_30_ml_0_0.jpg,Similia Mother Tincture Cantharis Liquid 30 ml,Rs. 220.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900513/similia_mother_tincture_boldo_liquid_30_ml_0_0.jpg,Similia Mother Tincture Boldo Liquid 30 ml,Rs. 135.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900512/similia_mother_tincture_blatta_ori_liquid_30_ml_0_0.jpg,Similia Mother Tincture Blatta Ori. Liquid 30 ml,Rs. 150.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900515/similia_mother_tincture_bryonia_alba_liquid_30_ml_0_0.jpg,Similia Mother Tincture Bryonia Alba Liquid 30 ml,Rs. 160.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900514/similia_mother_tincture_brahmi_liquid_30_ml_0_0.jpg,Similia Mother Tincture Brahmi Liquid 30 ml,Rs. 90.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900541/similia_mother_tincture_urtica_urens_liquid_30_ml_0_0.jpg,Similia Mother Tincture Urtica Urens Liquid 30 ml,Rs. 100.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900540/similia_mother_tincture_sulphur_liquid_30_ml_0_0.jpg,Similia Mother Tincture Sulphur Liquid 30 ml,Rs. 100.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15793/dabur_naturecare_double_action_powder_100_gm_0.jpg,Dabur Naturecare Double Action Powder 100 gm,Rs. 93.50,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900543/similia_mother_tincture_veratrum_viride_liquid_30_ml_0_0.jpg,Similia Mother Tincture Veratrum Viride. Liquid 30 ml,Rs. 220.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900542/similia_mother_tincture_veratrum_alb_liquid_30_ml_0_0.jpg,Similia Mother Tincture Veratrum Alb. Liquid 30 ml,Rs. 160.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900537/similia_mother_tincture_spongia_tosta_liquid_30_ml_0_0.jpg,Similia Mother Tincture Spongia Tosta Liquid 30 ml,Rs. 160.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900536/similia_mother_tincture_sarsaparilla_liquid_30_ml_0_0.jpg,Similia Mother Tincture Sarsaparilla Liquid 30 ml,Rs. 135.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900539/similia_mother_tincture_sticta_pul_liquid_30_ml_0_0.jpg,Similia Mother Tincture Sticta Pul. Liquid 30 ml,Rs. 170.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900533/similia_trituration_calcarea_iodata_3x_tablet_450_gm_0_0.jpg,Similia Trituration Calcarea Iodata 3X Tablet 450 gm,Rs. 750.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15800/dabur_chitrakadi_gutika_tablet_80_s_0.jpg,Dabur Chitrakadi Gutika Tablet 80's,Rs. 63.65,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900532/similia_trituration_calcarea_iodata_3x_tablet_25_gm_0_0.jpg,Similia Trituration Calcarea Iodata 3X Tablet 25 gm,Rs. 140.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900535/similia_mother_tincture_sanguinaria_can_liquid_30_ml_0_0.jpg,Similia Mother Tincture Sanguinaria Can Liquid 30 ml,Rs. 220.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15802/dabur_mensta_syrup_200_ml_0.jpg,Dabur Mensta Syrup 200 ml,Rs. 121.60,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900534/similia_trituration_calcarea_iodata_6x_tablet_25_gm_0_0.jpg,Similia Trituration Calcarea Iodata 6X Tablet 25 gm,Rs. 140.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900529/similia_trituration_calcarea_carb_3x_tablet_450_gm_0_0.jpg,Similia Trituration Calcarea Carb. 3X Tablet 450 gm,Rs. 645.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900528/similia_trituration_calcarea_carb_3x_tablet_25_gm_0_0.jpg,Similia Trituration Calcarea Carb. 3X Tablet 25 gm,Rs. 125.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900531/similia_trituration_calcarea_carb_6x_tablet_450_gm_0_0.jpg,Similia Trituration Calcarea Carb. 6X Tablet 450 gm,Rs. 645.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900530/similia_trituration_calcarea_carb_6x_tablet_25_gm_0_0.jpg,Similia Trituration Calcarea Carb. 6X Tablet 25 gm,Rs. 125.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900557/similia_mother_tincture_gelsemium_sem_liquid_30_ml_0_1.jpg,Similia Mother Tincture Gelsemium Sem. Liquid 30 ml,Rs. 150.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900556/similia_mother_tincture_gaultheria_pro_liquid_30_ml_0_1.jpg,Similia Mother Tincture Gaultheria Pro Liquid 30 ml,Rs. 160.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15809/dabur_garbhpal_ras_tablet_40_s_0.jpg,Dabur Garbhpal Ras Tablet 40's,Rs. 55.10,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900559/similia_mother_tincture_ginseng_liquid_30_ml_0_0.jpg,Similia Mother Tincture Ginseng Liquid 30 ml,Rs. 330.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900558/similia_mother_tincture_ginkgo_biloba_liquid_30_ml_0_0.jpg,Similia Mother Tincture Ginkgo Biloba Liquid 30 ml,Rs. 170.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900553/similia_mother_tincture_fraxinus_am_liquid_30_ml_0_1.jpg,Similia Mother Tincture Fraxinus Am Liquid 30 ml,Rs. 160.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900552/similia_mother_tincture_fragaria_liquid_30_ml_0_0.jpg,Similia Mother Tincture Fragaria Liquid 30 ml,Rs. 160.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15813/dabur_heerak_bhasma_powder_100_mg_0.jpg,Dabur Heerak Bhasma Powder 100 mg,Rs. 983.25,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900554/similia_mother_tincture_fucus_ves_liquid_30_ml_0_1.jpg,Similia Mother Tincture Fucus Ves Liquid 30 ml,Rs. 150.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900549/similia_mother_tincture_euphrasia_off_liquid_30_ml_0_0.jpg,Similia Mother Tincture Euphrasia Off. Liquid 30 ml,Rs. 120.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15816/dabur_hingwashtak_churna_60_gm_0.jpg,Dabur Hingwashtak Churna 60 gm,Rs. 108.30,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900548/similia_mother_tincture_eupatorium_perf_liquid_30_ml_0_0.jpg,Similia Mother Tincture Eupatorium Perf Liquid 30 ml,Rs. 160.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900551/similia_mother_tincture_ficus_religiosa_liquid_30_ml_0_0.jpg,Similia Mother Tincture Ficus Religiosa Liquid 30 ml,Rs. 90.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900550/similia_mother_tincture_fenugreek_liquid_30_ml_0_0.jpg,Similia Mother Tincture Fenugreek Liquid 30 ml,Rs. 120.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900545/similia_mother_tincture_vinca_minor_liquid_30_ml_0_0.jpg,Similia Mother Tincture Vinca Minor Liquid 30 ml,Rs. 150.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15820/dabur_kafkuthar_ras_tablet_40_s_0.jpg,Dabur Kafkuthar Ras Tablet 40's,Rs. 49.40,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900544/similia_mother_tincture_viburnum_opulus_liquid_30_ml_0_0.jpg,Similia Mother Tincture Viburnum Opulus Liquid 30 ml,Rs. 150.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15821/dabur_kaishore_guggulu_tablet_60s_0_0.jpg,Dabur Kaishore Guggulu Tablet 60's,Rs. 85.50,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900547/similia_mother_tincture_eucalyptus_gl_liquid_30_ml_0_0.jpg,Similia Mother Tincture Eucalyptus Gl. Liquid 30 ml,Rs. 90.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900546/similia_mother_tincture_zingiber_liquid_30_ml_0_0.jpg,Similia Mother Tincture Zingiber Liquid 30 ml,Rs. 90.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900573/similia_trituration_chrysarobinum_3x_tablet_25_gm_0_0.jpg,Similia Trituration Chrysarobinum 3X Tablet 25 gm,Rs. 140.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900572/similia_trituration_cholesterinum_6x_tablet_450_gm_0_0.jpg,Similia Trituration Cholesterinum 6X Tablet 450 gm,Rs. 815.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900575/similia_trituration_chrysarobinum_6x_tablet_25_gm_0_0.jpg,Similia Trituration Chrysarobinum 6X Tablet 25 gm,Rs. 140.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900574/similia_trituration_chrysarobinum_3x_tablet_450_gm_0_0.jpg,Similia Trituration Chrysarobinum 3X Tablet 450 gm,Rs. 750.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900569/similia_trituration_cholesterinum_3x_tablet_25_gm_0_0.jpg,Similia Trituration Cholesterinum 3X Tablet 25 gm,Rs. 170.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900568/similia_trituration_carbo_veg_6x_tablet_450_gm_0_0.jpg,Similia Trituration Carbo Veg 6X Tablet 450 gm,Rs. 645.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900570/similia_trituration_cholesterinum_3x_tablet_450_gm_0_0.jpg,Similia Trituration Cholesterinum 3X Tablet 450 gm,Rs. 815.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900565/similia_trituration_carbo_veg_3x_tablet_25_gm_0_0.jpg,Similia Trituration Carbo Veg 3X Tablet 25 gm,Rs. 125.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900564/similia_mother_tincture_cardiospermum_liquid_30_ml_0_0.jpg,Similia Mother Tincture Cardiospermum Liquid 30 ml,Rs. 120.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900567/similia_trituration_carbo_veg_6x_tablet_25_gm_0_0.jpg,Similia Trituration Carbo Veg 6X Tablet 25 gm,Rs. 125.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15834/dabur_laxirid_tablet_60_s_0.jpg,Dabur Laxirid Tablet 60's,Rs. 162.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900566/similia_trituration_carbo_veg_3x_tablet_450_gm_0_0.jpg,Similia Trituration Carbo Veg 3X Tablet 450 gm,Rs. 645.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15835/dabur_laxmi_vilas_ras_tablet_10_s_0.jpg,Dabur Laxmi Vilas Ras Tablet 10's,Rs. 38.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900561/similia_mother_tincture_grindelia_rob_liquid_30_ml_0_0.jpg,Similia Mother Tincture Grindelia Rob. Liquid 30 ml,Rs. 150.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15836/dabur_lipistat_capsule_10_s_0.jpg,Dabur Lipistat Capsule 10's,Rs. 66.30,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900560/similia_mother_tincture_green_tea_liquid_30_ml_0_0.jpg,Similia Mother Tincture Green Tea Liquid 30 ml,Rs. 120.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900563/similia_trituration_calcarea_iodata_6x_tablet_450_gm_0_0.jpg,Similia Trituration Calcarea Iodata 6X Tablet 450 gm,Rs. 750.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15838/dabur_mahanarayan_tail_100_ml_0.jpg,Dabur Mahanarayan Tail 100 ml,Rs. 136.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900562/similia_dilution_chamomila_10m_liquid_30_ml_0_0.jpg,Similia Dilution Chamomila 10M Liquid 30 ml,Rs. 190.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15839/dabur_madhu_rakshak_powder_100_gm_0.jpg,Dabur Madhu Rakshak Powder 100 gm,Rs. 153.90,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900589/similia_dilution_thuja_30_liquid_30_ml_0_0.jpg,Similia Dilution Thuja 30 Liquid 30 ml,Rs. 85.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900588/similia_dilution_sulphur_30_liquid_30_ml_0_0.jpg,Similia Dilution Sulphur 30 Liquid 30 ml,Rs. 85.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900591/similia_dilution_abroma_augusta_200_liquid_30_ml_0_0.jpg,Similia Dilution Abroma Augusta 200 Liquid 30 ml,Rs. 95.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900590/similia_dilution_abies_can_200_liquid_30_ml_0_0.jpg,Similia Dilution Abies Can. 200 Liquid 30 ml,Rs. 95.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900584/similia_dilution_sambucus_nig_30_liquid_30_ml_0_0.jpg,Similia Dilution Sambucus Nig 30 Liquid 30 ml,Rs. 85.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15845/dabur_mahashankh_vati_tablet_400_s_0.jpg,Dabur Mahashankh Vati Tablet 400's,Rs. 308.75,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900587/similia_dilution_spongia_tosta_30_liquid_30_ml_0_0.jpg,Similia Dilution Spongia Tosta 30 Liquid 30 ml,Rs. 85.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900586/similia_dilution_spigelia_m_30_liquid_30_ml_0_0.jpg,Similia Dilution Spigelia M. 30 Liquid 30 ml,Rs. 85.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900581/similia_dilution_ruta_g_30_liquid_30_ml_0_0.jpg,Similia Dilution Ruta G 30 Liquid 30 ml,Rs. 85.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15848/dabur_mahasudarshan_churna_60_gm_0.jpg,Dabur Mahasudarshan Churna 60 gm,Rs. 108.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900580/similia_trituration_cuprum_ars_6x_tablet_450_gm_0_0.jpg,Similia Trituration Cuprum Ars. 6X Tablet 450 gm,Rs. 815.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15849/dabur_mahavat_vidhvansan_ras_tablet_40_s_0.jpg,Dabur Mahavat Vidhvansan Ras Tablet 40's,Rs. 77.90,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900583/similia_dilution_sabina_30_liquid_30_ml_0_0.jpg,Similia Dilution Sabina 30 Liquid 30 ml,Rs. 85.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15850/dabur_makardhwaj_vati_tablet_40_s_0.jpg,Dabur Makardhwaj Vati Tablet 40's,Rs. 190.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900582/similia_dilution_sabadilla_30_liquid_30_ml_0_0.jpg,Similia Dilution Sabadilla 30 Liquid 30 ml,Rs. 85.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900577/similia_trituration_cuprum_ars_3x_tablet_25_gm_0_0.jpg,Similia Trituration Cuprum Ars. 3X Tablet 25 gm,Rs. 170.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900576/similia_trituration_chrysarobinum_6x_tablet_450_gm_0_0.jpg,Similia Trituration Chrysarobinum 6X Tablet 450 gm,Rs. 750.00,Ayush
Mfr: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15853/dabur_nityanand_ras_tablet_60_s_0.jpg,Dabur Nityanand Ras Tablet 60's,Rs. 107.35,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900579/similia_trituration_cuprum_ars_6x_tablet_25_gm_0_0.jpg,Similia Trituration Cuprum Ars. 6X Tablet 25 gm,Rs. 170.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900578/similia_trituration_cuprum_ars_3x_tablet_450_gm_0_0.jpg,Similia Trituration Cuprum Ars. 3X Tablet 450 gm,Rs. 815.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900605/similia_mother_tincture_conium_mac_liquid_30_ml_0_0.jpg,Similia Mother Tincture Conium Mac Liquid 30 ml,Rs. 160.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900604/similia_mother_tincture_colocynthis_liquid_30_ml_0_0.jpg,Similia Mother Tincture Colocynthis Liquid 30 ml,Rs. 120.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900606/similia_mother_tincture_crataegus_oxy_liquid_30_ml_0_0.jpg,Similia Mother Tincture Crataegus Oxy Liquid 30 ml,Rs. 100.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900601/similia_mother_tincture_cina_liquid_30_ml_0_0.jpg,Similia Mother Tincture Cina Liquid 30 ml,Rs. 120.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900600/similia_mother_tincture_chamomila_liquid_30_ml_0_0.jpg,Similia Mother Tincture Chamomila Liquid 30 ml,Rs. 100.00,Ayush
Mfr: Similia Homoeo Laboratory,https://www.netmeds.com/images/product-v1/150x150/900603/similia_mother_tincture_colchicum_liquid_30_ml_0_0.jpg,Similia Mother Tincture Colchicum Liquid 30 ml,Rs. 160.00,Ayush
