discount_percent,discount_price,displayPackageQuantity,displayPackageUnit,displayProductName,genericMedicineType,id,image,isAvailable,manufacture,manufactureUrl,name,page_query,price,quantity,sale_price,type
50,2997,360,Tablets,Snooze (Pack of 6) - ,tablet,SNOOZTB03A,https://cdn.medlife.com/productImages/SNOOZTB03A/SNOOZTB03A.jpg?id=2020-05-08T05:23:30.711000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Snooze (Pack of 6) -   360 Tablets,https://www.medlife.com/medlife-essentials-snooze-pack-of-6-6-60-tablets/otc/SNOOZTB03A,5994,360,2997,Ayurveda
5,95,100,Tablets,Serpina,tablet,SERPITN05A,https://cdn.medlife.com/productImages/SERPITN05A/SERPITN05A.jpg?id=2020-06-01T05:22:15.063000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Serpina  100 Tablets,https://www.medlife.com/himalaya-serpina-100-tablets/otc/SERPITN05A,100,100,95,Ayurveda
20,132,60,Tablets,Lasuna Cardiac Wellness,tablet,LASUNTB02A,https://cdn.medlife.com/productImages/LASUNTB02A/LASUNTB02A.jpg?id=2020-06-01T05:22:15.030000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Lasuna Cardiac Wellness  60 Tablets,https://www.medlife.com/himalaya-lasuna-cardiac-wellness-60-tablets/otc/LASUNTB02A,165,60,132,Ayurveda
45,1648.35,180,Capsules,Garcinia (Pack of 3) - ,tablet,GARCICB01A,https://cdn.medlife.com/productImages/GARCICB01A/GARCICB01A.jpg?id=2020-05-08T05:22:59.516000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Garcinia (Pack of 3) -   180 Capsules,https://www.medlife.com/medlife-essentials-garcinia-pack-of-3-3-60-capsules/otc/GARCICB01A,2997,180,1648.35,Ayurveda
5,61.75,50,ml,Neem ,unit,DABUROB16A,https://cdn.medlife.com/productImages/DABUROB16A/DABUROB16A.jpg?id=2020-07-10T06:52:32.019000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Neem  Tail 50 ml,https://www.medlife.com/dabur-neem-tail-50-ml/otc/DABUROB16A,65,50,61.75,Ayurveda
45,988.34,180,Tablets,Oxyclinch D (Pack of 3),tablet,OXYCLTB05A,https://cdn.medlife.com/productImages/OXYCLTB05A/OXYCLTB05A.jpg?id=2020-05-19T13:00:19.354000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Oxyclinch D (Pack of 3)  180 Tablets,https://www.medlife.com/medlife-essentials-oxyclinch-d-pack-of-3-3-60-tablets/otc/OXYCLTB05A,1796.99,180,988.34,Ayurveda
50,1797.01,180,Tablets,Arjuna (Pack of 6) - ,tablet,ARJUNTB02A,https://cdn.medlife.com/productImages/ARJUNTB02A/MEDLITB02A.jpg?id=2020-03-03T07:09:32.040000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Arjuna (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-arjuna-pack-of-6-6-30-tablets/otc/ARJUNTB02A,3594.01,180,1797.01,Ayurveda
0,399,15,gm,Saundarya Swarn Kanti Fairness,unit,PATANCT21A,https://cdn.medlife.com/productImages/PATANCT21A/PATANCT21A.jpg?id=2020-05-08T05:23:23.651000+00:00,ADD,PATANJALI AYURVED LTD,https://www.medlife.com/patanjali/brand/TG00016A,Saundarya Swarn Kanti Fairness Cream 15 gm,https://www.medlife.com/patanjali-saundarya-swarn-kanti-fairness-cream-15-gm/otc/PATANCT21A,399,15,399,Ayurveda
45,3296.7,180,Tablets,Curcumin (Pack of 6),tablet,CURCUTB03A,https://cdn.medlife.com/productImages/CURCUTB03A/CURCUTB03A.jpg?id=2020-06-01T05:22:13.399000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Curcumin (Pack of 6)  180 Tablets,https://www.medlife.com/medlife-essentials-curcumin-pack-of-6-6-30-tablets/otc/CURCUTB03A,5994,180,3296.7,Ayurveda
5,53.2,100,gm,Sudanta,unit,SRISRTT04A,https://cdn.medlife.com/productImages/SRISRTT04A/SRISRTT04A.jpg?id=2020-05-08T05:22:32.777000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Sudanta Toothpaste 100 gm,https://www.medlife.com/sri-sri-tattva-sudanta-toothpaste-100-gm/otc/SRISRTT04A,56,100,53.2,Ayurveda
45,1318.36,180,Tablets,Oxyclinch (Pack of 3),tablet,OXYCLTB03A,https://cdn.medlife.com/productImages/OXYCLTB03A/OXYCLTB03A.jpg?id=2020-05-19T13:00:19.036000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Oxyclinch (Pack of 3)  180 Tablets,https://www.medlife.com/medlife-essentials-oxyclinch-pack-of-3-3-60-tablets/otc/OXYCLTB03A,2397.01,180,1318.36,Ayurveda
5,104.5,40,Tablets,Shukramatrika Bati ,tablet,BAIDYTB10B,https://cdn.medlife.com/productImages/BAIDYTB10B/BAIDYTB10B.jpg?id=2020-06-01T05:22:03.252000+00:00,ADD,Shree Baidyanath Ayurved Bhavan,https://www.medlife.com/baidyanath/brand/TG00003A,Shukramatrika Bati   40 Tablets,https://www.medlife.com/baidyanath-shukramatrika-bati-40-tablets/otc/BAIDYTB10B,110,40,104.5,Ayurveda
25,449.25,60,Tablets,Oxyclinch D,tablet,OXYCLTB02A,https://cdn.medlife.com/productImages/OXYCLTB02A/OXYCLTB02A.jpg?id=2020-07-10T07:02:20.205000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Oxyclinch D  60 Tablets,https://www.medlife.com/medlife-essentials-oxyclinch-d-60-tablets/otc/OXYCLTB02A,599,60,449.25,Ayurveda
50,1496.99,180,Tablets,Digesense-D (Pack of 6) - ,tablet,DIGESTB03A,https://cdn.medlife.com/productImages/DIGESTB03A/DIGESTB03A.jpg?id=2020-05-08T05:22:55.127000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Digesense-D (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-digesense-d-pack-of-6-6-30-tablets/otc/DIGESTB03A,2993.99,180,1496.99,Ayurveda
50,1797.01,180,Tablets,Amalaki (Pack of 6),tablet,AMALATB02A,https://cdn.medlife.com/productImages/AMALATB02A/AMALATB02A.jpg?id=2020-05-19T13:00:18.416000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Amalaki (Pack of 6)  180 Tablets,https://www.medlife.com/medlife-essentials-amalaki-pack-of-6-6-30-tablets/otc/AMALATB02A,3594.01,180,1797.01,Ayurveda
50,1797.3,180,Tablets,Moringa (Pack of 6),tablet,MORINTB02A,https://cdn.medlife.com/productImages/MORINTB02A/MORINTB02A.jpg?id=2020-05-08T05:23:20.890000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Moringa (Pack of 6)  180 Tablets,https://www.medlife.com/medlife-essentials-moringa-pack-of-6-6-30-tablets/otc/MORINTB02A,3594.6,180,1797.3,Ayurveda
45,823.36,180,Tablets,Calcium (Pack of 3) - ,tablet,CALCITB06A,https://cdn.medlife.com/productImages/CALCITB06A/CALCITB06A.jpg?id=2020-05-12T11:28:52.650000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Calcium (Pack of 3) -   180 Tablets,https://www.medlife.com/medlife-essentials-calcium-pack-of-3-3-60-tablets/otc/CALCITB06A,1497.01,180,823.36,Ayurveda
45,1648.35,90,Capsules,Shilajeet (Pack of 3) - ,tablet,SHILACB01A,https://cdn.medlife.com/productImages/SHILACB01A/SHILACB01A.jpg?id=2020-05-08T05:23:30.002000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Shilajeet (Pack of 3) -   90 Capsules,https://www.medlife.com/medlife-essentials-shilajeet-pack-of-3-3-30-capsules/otc/SHILACB01A,2997,90,1648.35,Ayurveda
30,699.3,30,Tablets,Curcumin,tablet,MEDLITB07A,https://cdn.medlife.com/productImages/MEDLITB07A/MEDLITB07A.jpg?id=2020-07-10T07:02:20.345000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Curcumin  30 Tablets,https://www.medlife.com/medlife-essentials-curcumin-30-tablets/otc/MEDLITB07A,999,30,699.3,Ayurveda
10,40.5,20,gm,Pimple Clear,unit,HIMALCT46A,https://cdn.medlife.com/productImages/HIMALCT46A/1.jpg?id=2020-07-09T13:05:32.520000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Pimple Clear Cream 20 gm,https://www.medlife.com/himalaya-pimple-clear-cream-20-gm/otc/HIMALCT46A,45,20,40.5,Ayurveda
5,180.5,200,ml,Liv 52 DS,liquid,HIMALSB22A,https://cdn.medlife.com/productImages/HIMALSB22A/HIMALSB22A.jpg?id=2020-07-07T16:45:29.414000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Liv 52 DS Syrup 200 ml,https://www.medlife.com/himalaya-liv-52-ds-syrup-200-ml/otc/HIMALSB22A,190,200,180.5,Ayurveda
25,374.4,60,Capsules,Grape Seed Extract,tablet,GRAPETB01A,https://cdn.medlife.com/productImages/GRAPETB01A/GRAPETB01A.jpg?id=2020-07-10T07:02:20.057000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Grape Seed Extract  60 Capsules,https://www.medlife.com/medlife-essentials-grape-seed-extract-60-capsules/otc/GRAPETB01A,499.2,60,374.4,Ayurveda
5,213.75,60,Tablets,Mehantaka Vati 1000mg,tablet,SRISRTB65A,https://cdn.medlife.com/productImages/SRISRTB65A/SRISRTB65A.jpg?id=2020-04-13T06:57:41.381000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Mehantaka Vati 1000mg  60 Tablets,https://www.medlife.com/sri-sri-tattva-mehantaka-vati-1000mg-60-tablets/otc/SRISRTB65A,225,60,213.75,Ayurveda
20,149.6,120,ml,Pain Calm,unit,JIVAPOB02A,https://cdn.medlife.com/productImages/JIVAPOB02A/JIVAPOB02A-1.jpg?id=2020-05-08T05:20:54.051000+00:00,ADD,Jiva Ayurveda,https://www.medlife.com/jiva-ayurveda/brand/TG00014A,Pain Calm Oil 120 ml,https://www.medlife.com/jiva-ayurveda-pain-calm-oil-120-ml/otc/JIVAPOB02A,187,120,149.6,Ayurveda
5,85.5,60,Tablets,Arjuna,tablet,SRISRTB82A,https://cdn.medlife.com/productImages/SRISRTB82A/SRISRTB82A.jpg?id=2020-06-01T05:22:15.619000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Arjuna  60 Tablets,https://www.medlife.com/sri-sri-tattva-arjuna-60-tablets/otc/SRISRTB82A,90,60,85.5,Ayurveda
5,142.5,200,ml,Anti Dandruf ,unit,SRISRSB13A,https://cdn.medlife.com/productImages/SRISRSB13A/SRISRSB13A.jpg?id=2020-05-08T05:22:31.777000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Anti Dandruf  Shampoo 200 ml,https://www.medlife.com/sri-sri-tattva-anti-dandruf-shampoo-200-ml/otc/SRISRSB13A,150,200,142.5,Ayurveda
45,1648.35,180,Capsules,Spur M (Pack of 3) - ,tablet,SPURMTB02A,https://cdn.medlife.com/productImages/SPURMTB02A/SPURMTB02A.jpg?id=2020-01-29T11:51:37.349000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Spur M (Pack of 3) -   180 Capsules,https://www.medlife.com/medlife-essentials-spur-m-pack-of-3-3-60-capsules/otc/SPURMTB02A,2997,180,1648.35,Ayurveda
50,1797.01,180,Tablets,Neem (Pack of 6) - ,tablet,NEEMPTB02A,https://cdn.medlife.com/productImages/NEEMPTB02A/NEEMPTB02A.jpg?id=2020-05-08T05:23:21.417000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Neem (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-neem-pack-of-6-6-30-tablets/otc/NEEMPTB02A,3594.01,180,1797.01,Ayurveda
5,270.75,400,gm,Ashvagandhadi Lehya,liquid,DABURPB29A,https://cdn.medlife.com/productImages/DABURPB29A/DABURPB29A-1.jpg?id=2020-07-09T10:48:15.986000+00:00,ADD,Dabur India Ltd.,https://www.medlife.com/dabur/brand/TG00012A,Ashvagandhadi Lehya  400 gm,https://www.medlife.com/dabur-ashvagandhadi-lehya-400-gm/otc/DABURPB29A,285,400,270.75,Ayurveda
5,285,200,ml,Organic Virgin Coconut,unit,SRISROL02A,https://cdn.medlife.com/productImages/SRISROL02A/SRISROL02A.jpg?id=2020-05-08T05:21:25.853000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Organic Virgin Coconut Oil 200 ml,https://www.medlife.com/sri-sri-tattva-organic-virgin-coconut-oil-200-ml/otc/SRISROL02A,300,200,285,Ayurveda
5,128.25,80,Tablets,Chandraprabha Bati ,tablet,BAIDYTB22A,https://cdn.medlife.com/productImages/BAIDYTB22A/BAIDYTB22A.jpg?id=2020-04-08T08:49:23.564000+00:00,ADD,Shree Baidyanath Ayurved Bhavan,https://www.medlife.com/baidyanath/brand/TG00003A,Chandraprabha Bati   80 Tablets,https://www.medlife.com/baidyanath-chandraprabha-bati-80-tablets/otc/BAIDYTB22A,135,80,128.25,Ayurveda
5,114,60,Tablets,Amlapittari Vati,tablet,SRISRTB55A,https://cdn.medlife.com/productImages/SRISRTB55A/SRISRTB55A.jpg?id=2020-05-08T05:23:32.365000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Amlapittari Vati  60 Tablets,https://www.medlife.com/sri-sri-tattva-amlapittari-vati-60-tablets/otc/SRISRTB55A,120,60,114,Ayurveda
25,217.5,500,ml,Jamun Karela Plus,unit,CLIDEJB02A,https://cdn.medlife.com/productImages/CLIDEJB02A/CLIDEJB02A.jpg?id=2020-06-01T05:22:12.357000+00:00,ADD,Clide Internation Pvt Ltd,https://www.medlife.com/clide/brand/TG00039A,Jamun Karela Plus Juice 500 ml,https://www.medlife.com/clide-jamun-karela-plus-juice-500-ml/otc/CLIDEJB02A,290,500,217.5,Ayurveda
5,146.3,25,Bags,Tulsi Tummy ,unit,ORGANTS10A,https://cdn.medlife.com/productImages/ORGANTS10A/ORGANTS10A.jpg?id=2020-04-08T08:49:35.279000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Tulsi Tummy  Tea Bags 25 Bags,https://www.medlife.com/organic-india-tulsi-tummy-tea-bags-25-bags/otc/ORGANTS10A,154,25,146.3,Ayurveda
50,2397.01,360,Tablets,Oxyclinch (Pack of 6),tablet,OXYCLTB04A,https://cdn.medlife.com/productImages/OXYCLTB04A/OXYCLTB04A.jpg?id=2020-05-19T13:00:19.220000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Oxyclinch (Pack of 6)  360 Tablets,https://www.medlife.com/medlife-essentials-oxyclinch-pack-of-6-6-60-tablets/otc/OXYCLTB04A,4794.01,360,2397.01,Ayurveda
45,988.34,180,Tablets,Memostrong (Pack of 3) - ,tablet,MEMOSTB02A,https://cdn.medlife.com/productImages/MEMOSTB02A/MEMOSTB02A.jpg?id=2020-03-03T10:33:25.013000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Memostrong (Pack of 3) -   180 Tablets,https://www.medlife.com/medlife-essentials-memostrong-pack-of-3-3-60-tablets/otc/MEMOSTB02A,1796.99,180,988.34,Ayurveda
15,493,1,Unit,Weight Gain,unit,DRVAIPP03A,https://cdn.medlife.com/productImages/DRVAIPP03A/DRVAIPP03A-1.jpg?id=2020-07-13T08:25:39.405000+00:00,ADD,Herbolab India Pvt Ltd,https://www.medlife.com/dr-vaidyas/brand/TG00023A,Weight Gain Pack 1 Unit,https://www.medlife.com/dr-vaidyas-weight-gain-pack-1-unit/otc/DRVAIPP03A,580,1,493,Ayurveda
5,474.05,30,Capsules,Oh-Boy ,tablet,ORGANCB35A,https://cdn.medlife.com/productImages/ORGANCB35A/ORGANCB35A.jpg?id=2020-05-08T05:23:22.489000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Oh-Boy   30 Capsules,https://www.medlife.com/organic-india-oh-boy-30-capsules/otc/ORGANCB35A,499,30,474.05,Ayurveda
5,142.5,60,Tablets,Navahridaya Kalpa 500mg,tablet,SRISRTB67A,https://cdn.medlife.com/productImages/SRISRTB67A/SRISRTB67A.jpg?id=2020-06-01T05:22:15.643000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Navahridaya Kalpa 500mg  60 Tablets,https://www.medlife.com/sri-sri-tattva-navahridaya-kalpa-500mg-60-tablets/otc/SRISRTB67A,150,60,142.5,Ayurveda
50,2997,360,Capsules,Spur M (Pack of 6) - ,tablet,SPURMTB03A,https://cdn.medlife.com/productImages/SPURMTB03A/SPURMTB03A.jpg?id=2020-01-29T11:51:37.358000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Spur M (Pack of 6) -   360 Capsules,https://www.medlife.com/medlife-essentials-spur-m-pack-of-6-6-60-capsules/otc/SPURMTB03A,5994,360,2997,Ayurveda
50,1496.99,180,Tablets,Multivitamin (Pack of 6) - ,tablet,MULTITB05A,https://cdn.medlife.com/productImages/MULTITB05A/MULTITB05A.jpg?id=2020-05-12T11:28:53.219000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Multivitamin (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-multivitamin-pack-of-6-6-30-tablets/otc/MULTITB05A,2993.99,180,1496.99,Ayurveda
40,599.4,60,Capsules,Spur M ,tablet,SPURMTB01A,https://cdn.medlife.com/productImages/SPURMTB01A/IMG13965.jpg?id=2020-06-01T05:22:05.900000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Spur M   60 Capsules,https://www.medlife.com/medlife-essentials-spur-m-60-capsules/otc/SPURMTB01A,999,60,599.4,Ayurveda
40,2397.6,240,Tablets,Diabetasafe (Pack of 4) - ,tablet,DIABETB05A,https://cdn.medlife.com/productImages/DIABETB05A/DIABETS05A-1.jpg?id=2020-03-03T09:33:08.036000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Diabetasafe (Pack of 4) -   240 Tablets,https://www.medlife.com/medlife-essentials-diabetasafe-pack-of-4-4-60-tablets/otc/DIABETB05A,3996,240,2397.6,Ayurveda
15,136,30,Pills,Diabex,unit,DRVAIPP19A,https://cdn.medlife.com/productImages/DRVAIPP19A/DRVAIPP19A.jpg?id=2020-07-13T08:42:05.494000+00:00,ADD,Herbolab India Pvt Ltd,https://www.medlife.com/dr-vaidyas/brand/TG00023A,Diabex  30 Pills,https://www.medlife.com/dr-vaidyas-diabex-30-pills/otc/DRVAIPP19A,160,30,136,Ayurveda
45,1648.35,180,Tablets,Diabetasafe Plus (Pack of 3) - ,tablet,DIABETB09A,https://cdn.medlife.com/productImages/DIABETB09A/DIABETB08A.jpg?id=2020-05-08T05:22:54.523000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Diabetasafe Plus (Pack of 3) -   180 Tablets,https://www.medlife.com/medlife-essentials-diabetasafe-plus-pack-of-3-3-60-tablets/otc/DIABETB09A,2997,180,1648.35,Ayurveda
5,71.25,100,ml,Liv 52,liquid,LIV52SN02A,https://cdn.medlife.com/productImages/LIV52SN02A/LIV52SN02A(1).jpg?id=2020-06-23T05:58:54.304000+00:00,ADD,Himalaya Drug Company,https://www.medlife.com/himalaya/brand/TG00004A,Liv 52 Syrup 100 ml,https://www.medlife.com/himalaya-liv-52-syrup-100-ml/otc/LIV52SN02A,75,100,71.25,Ayurveda
10,99,1000,ml,Berries Aloevera,liquid,AXIOMLB89A,https://cdn.medlife.com/productImages/AXIOMLB89A/AXIOMLB89A.jpg?id=2020-06-01T05:22:11.303000+00:00,ADD,Axiom Therapeutics Pvt Ltd,https://www.medlife.com/alofrut/brand/TG00212A,Berries Aloevera Juice 1000 ml,https://www.medlife.com/alofrut-berries-aloevera-juice-1000-ml/otc/AXIOMLB89A,110,1000,99,Ayurveda
5,90.25,100,ml,Pinda,unit,SRISROB22A,https://cdn.medlife.com/productImages/SRISROB22A/SRISROB22A.jpg?id=2020-05-08T05:23:31.430000+00:00,ADD,Sriveda Sattva Pvt Ltd,https://www.medlife.com/sri-sri-tattva/brand/TG00010A,Pinda Taila 100 ml,https://www.medlife.com/sri-sri-tattva-pinda-taila-100-ml/otc/SRISROB22A,95,100,90.25,Ayurveda
0,85,200,ml,Kesh Kanti Reetha,unit,PATANCB06A,https://cdn.medlife.com/productImages/PATANCB06A/PATANCB06A.jpg?id=2020-05-08T05:21:13.614000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Kesh Kanti Reetha Hair Cleanser 200 ml,https://www.medlife.com/patanjali-kesh-kanti-reetha-hair-cleanser-200-ml/otc/PATANCB06A,85,200,85,Ayurveda
20,131.2,125,gm,Pure And Gentle ,unit,PEARSSP03A,https://cdn.medlife.com/productImages/PEARSSP03A/PEARSSP03A.jpg?id=2020-05-08T05:23:24.593000+00:00,ADD,Hindustan Unilever Ltd,https://www.medlife.com/pears/brand/TG00309A,Pure And Gentle  Bathing Bar 125 gm,https://www.medlife.com/pears-pure-and-gentle-bathing-bar-125-gm/otc/PEARSSP03A,164,125,131.2,Ayurveda
0,56,100,gm,Ashwagandha,unit,PATANPB18A,https://cdn.medlife.com/productImages/PATANPB18A/PATANPB18A.jpg?id=2020-05-08T05:23:23.787000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Ashwagandha Churna 100 gm,https://www.medlife.com/patanjali-ashwagandha-churna-100-gm/otc/PATANPB18A,56,100,56,Ayurveda
50,1797.01,180,Tablets,Ashwagandha (Pack of 6) - ,tablet,ASHWATB02A,https://cdn.medlife.com/productImages/ASHWATB02A/ASHWATB02A.jpg?id=2020-05-08T05:22:42.628000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Ashwagandha (Pack of 6) -   180 Tablets,https://www.medlife.com/medlife-essentials-ashwagandha-pack-of-6-6-30-tablets/otc/ASHWATB02A,3594.01,180,1797.01,Ayurveda
45,988.35,90,Tablets,Tulsi (Pack of 3) - ,tablet,TULSITB02A,https://cdn.medlife.com/productImages/TULSITB02A/TULSITB02A.jpg?id=2020-03-12T07:40:02.054000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Tulsi (Pack of 3) -   90 Tablets,https://www.medlife.com/medlife-essentials-tulsi-pack-of-3-3-30-tablets/otc/TULSITB02A,1797,90,988.35,Ayurveda
50,2997,360,Capsules,Cardiafort (Pack of 6),tablet,CARDITB03A,https://cdn.medlife.com/productImages/CARDITB03A/CARDITB03A.jpg?id=2020-06-01T05:22:15.311000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Cardiafort (Pack of 6)  360 Capsules,https://www.medlife.com/medlife-essentials-cardiafort-pack-of-6-6-60-capsules/otc/CARDITB03A,5994,360,2997,Ayurveda
45,3296.7,360,Tablets,Arthprotect (Pack of 6) - ,tablet,ARTHPTB05A,https://cdn.medlife.com/productImages/ARTHPTB05A/ARTHPTB05A.jpg?id=2020-03-03T07:44:02.902000+00:00,ADD,Medlife Wellness Pvt Ltd,https://www.medlife.com/medlife-essentials/brand/TG00006A,Arthprotect (Pack of 6) -   360 Tablets,https://www.medlife.com/medlife-essentials-arthprotect-pack-of-6-6-60-tablets/otc/ARTHPTB05A,5994,360,3296.7,Ayurveda
0,50,80,gm,Dant Kanti Aloevera Gel,unit,PATANTT05A,https://cdn.medlife.com/productImages/PATANTT05A/PATANTT05A.jpg?id=2020-05-08T05:21:16.444000+00:00,ADD,Patanjali Ayurved Limited,https://www.medlife.com/patanjali/brand/TG00016A,Dant Kanti Aloevera Gel Toothpaste 80 gm,https://www.medlife.com/patanjali-dant-kanti-aloevera-gel-toothpaste-80-gm/otc/PATANTT05A,50,80,50,Ayurveda
5,166.25,60,Capsules,Ashwagandha,tablet,ORGANCB31A,https://cdn.medlife.com/productImages/ORGANCB31A/ORGANCB31A.jpg?id=2020-05-25T05:41:02.582000+00:00,ADD,Organic India Private Limited,https://www.medlife.com/organic-india/brand/TG00007A,Ashwagandha  60 Capsules,https://www.medlife.com/organic-india-ashwagandha-60-capsules/otc/ORGANCB31A,175,60,166.25,Ayurveda
